qid,category,expected,question,condition,answer,outcome,refused,refusal_reason,nearest_distance,sources,total_s,behaved_correctly,answer_correct,error
B10,out_of_corpus,refuse,What is the population of Singapore?,RAG off,"As of 2021, the estimated population of Singapore is approximately 5.69 million people. This number includes both citizens and permanent residents.  Here's a breakdown of Singapore's population:  * Citizens: around 3.35 million (59% of total population) * Permanent Residents: around 0.55 million (10% of total population) * Foreigners (including work permit holders, S Pass holders, and Employment Pass holders): around 1.79 million (31% of total population)  Please note that these numbers are estimates based on data from the Singapore Department of Statistics and may have changed slightly since the last official census in 2020.  Sources:  * Singapore Department of Statistics: Population Trends * Singapore Government: Population Facts",answered,False,,,,19.684,False,n/a,
B11,out_of_corpus,refuse,Who is the chief executive of OpenAI?,RAG off,"The Chief Executive Officer (CEO) of OpenAI is Sam Altman. However, in September 2023, it was announced that Ilya Sutskever would be taking over as CEO, with Sam Altman returning to his previous role as Chairman of the Board.",answered,False,,,,8.17,False,n/a,
B12,out_of_corpus,refuse,What is the world record for the men's 100 metre sprint?,RAG off,"The world record for the men's 100 meter sprint, as recognized by World Athletics (formerly known as the International Association of Athletics Federations or IAAF), is held by Usain Bolt of Jamaica. He set this record on August 16, 2009, at the World Championships in Berlin, Germany.  Usain Bolt ran a time of **9.58 seconds** over the 100 meters. This record has stood for over 13 years and remains one of the most iconic achievements in athletics history.  It's worth noting that there have been several other athletes who have run under 10 seconds in the 100 meter sprint, but Usain Bolt's time is still considered the world record.",answered,False,,,,19.21,False,n/a,
C03,related_unanswerable,refuse,How many parameters does GPT-4 have?,RAG off,GPT-4 has 1.5 billion parameters. It's a large language model developed by OpenAI that was released in May 2022.,answered,False,,,,4.978,False,n/a,
C04,related_unanswerable,refuse,Which Python library should I use to implement a CKY parser?,RAG off,"CKY parsers are typically implemented using dynamic programming techniques, which can be efficiently handled by libraries that provide matrix operations and graph algorithms. In Python, you can consider the following options:  1. **NumPy**: This is a popular library for efficient numerical computations in Python. It provides support for large, multi-dimensional arrays and matrices, and is well-suited for implementing dynamic programming algorithms like CKY parsing.  2. **Pyparsing**: While primarily designed for parsing strings into parse trees, Pyparsing has some features that might be useful for implementing a CKY parser. However, it's not the most natural fit for this task.  3. **NetworkX**: This library is focused on graph algorithms and data structures. It could be used to implement a CKY parser if you want to represent the parsing process as a graph, but it may add unnecessary complexity.  4. **PyTorch or TensorFlow**: If you're interested in using deep learning techniques for parsing, these libraries can be useful. However, they are overkill for implementing a traditional CKY parser.  Here's an example implementation of a basic CKY parser using NumPy: ```python import numpy as np  def cky_parser(sentence, grammar):     # Initialize the matrix with zeros     n = len(sentence)     m = len(grammar['S'])     matrix = np.zeros((n+1, m))      # Fill in the first row of the matrix (base cases)     for i in range(m):         if sentence[0] == grammar['S'][i][0]:             matrix[1, i] = 1      # Fill in the rest of the matrix using dynamic programming     for i in range(2, n+1):         for j in range(m):             for k in range(j+1, m):                 if sentence[i-1] == grammar['S'][j][0] and sentence[i-2] == grammar['S'][k][0]:                     matrix[i, j] += matrix[i-2, k]      # Extract the parse tree from the matrix     parse_tree = []     i, j = n, 0     while i > 1:         if matrix[i, j] != matrix[i-1, j]:             parse_tree.append((grammar['S'][j][0], grammar['S'][k][0]))             i -= 2         else:             j += 1      return parse_tree[::-1] ``` This implementation assumes a simple context-free grammar where each production rule is represented as a tuple `(non_terminal, terminal)`. The `sentence` parameter is the input sentence to be parsed, and the `grammar` parameter is a dictionary containing the grammar rules.  Note that this is a highly simplified example, and you may need to modify it to fit your specific use case. Additionally, implementing a CKY parser can be computationally expensive for large inputs, so you may want to consider using more efficient algorithms or data structures if performance becomes an issue.",answered,False,,,,83.688,False,n/a,
C05,related_unanswerable,refuse,What learning rate should I use when training a deep learning language model?,RAG off,"Choosing the right learning rate for a deep learning language model can be a bit of an art, as it depends on various factors such as the specific architecture, dataset, and optimization algorithm used. Here are some general guidelines to help you get started:  **Factors that influence the choice of learning rate:**  1. **Model complexity**: More complex models (e.g., larger architectures or more layers) require smaller learning rates. 2. **Dataset size**: Larger datasets can tolerate higher learning rates, while smaller datasets may require lower learning rates. 3. **Optimization algorithm**: Different optimization algorithms have different learning rate schedules and requirements. For example, Adam and RMSProp often use smaller learning rates than SGD. 4. **Batch size**: Smaller batch sizes may require lower learning rates to prevent overshooting.  **Common learning rate ranges:**  1. **Small models (e.g., 100M parameters)**: 0.01 - 0.001 2. **Medium models (e.g., 500M parameters)**: 0.001 - 0.0001 3. **Large models (e.g., 1B+ parameters)**: 0.0001 - 0.00001  **Learning rate schedules:**  1. **Constant learning rate**: Use a fixed learning rate throughout training. 2. **Decaying learning rate**: Reduce the learning rate by a factor of 10-100 after each epoch or milestone (e.g., every 5 epochs). 3. **Warm-up and decay**: Start with a small initial learning rate, gradually increase it to a maximum value over the first few epochs, and then decay it.  **Some popular learning rate schedules:**  1. **Cosine annealing**: Reduce the learning rate by a cosine-shaped schedule (e.g., `lr = 0.01 * (1 + cos(π * epoch / max_epochs))`). 2. **Stepwise learning rate**: Decrease the learning rate at fixed intervals (e.g., every 5 epochs).  **How to choose a good initial learning rate:**  1. **Start with a small value**: Try a small learning rate (e.g., 0.001) and adjust as needed. 2. **Monitor convergence**: Observe how quickly the model converges to its optimal performance. 3. **Adjust based on validation metrics**: If the model is not improving or is overfitting, decrease the learning rate.  **Additional tips:**  1. **Use a learning rate scheduler**: Implement a learning rate schedule using libraries like PyTorch's `torch.optim.lr_scheduler` or TensorFlow's `tf.keras.optimizers`. 2. **Monitor and adjust**: Continuously monitor your model's performance on validation data and adjust the learning rate as needed. 3. **Experiment with different schedules**: Try various learning rate schedules to find what works best for your specific problem.  Remember, there is no one-size-fits-all solution for choosing a good learning rate. Experimentation and monitoring are key to finding the optimal learning rate for your deep learning language model.",answered,False,,,,83.282,False,n/a,
A01,answerable,answer,What is the difference between an intrinsic and an extrinsic evaluation of a language model?,RAG on,"An intrinsic evaluation measures the quality of a model independent of any application, whereas an extrinsic evaluation embeds the model in an application and measures how much it improves performance. Intrinsic evaluation is useful for quickly evaluating potential improvements, but extrinsic evaluation is necessary to know if a particular improvement will help with the task at hand.",answered,False,,0.3176,"course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk8.1.pdf; course-reading-wk8.2.pdf; course-reading-wk8.3.pdf; course-reading-wk8.4.pdf; course-reading-wk8.2.pdf; course-reading-wk8.3.pdf; course-reading-wk8.4.pdf",47.066,True,1,
A02,answerable,answer,How does the Markov assumption simplify the task of language modelling?,RAG on,"The Markov assumption simplifies the task of language modeling by assuming that the probability of a word depends only on the previous word, rather than considering the entire sequence of words. This allows for the approximation P(wn|w1:n−1)≈ P(wn|wn−1), making it easier to compute probabilities and predict future words in a sentence or sequence.",answered,False,,0.3033,"course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk8.1.pdf; course-reading-wk8.2.pdf; course-reading-wk8.3.pdf; course-reading-wk8.4.pdf",52.704,True,1,
A03,answerable,answer,What is the difference between word types and word tokens in a corpus?,RAG on,"According to the context, the difference between word types and word tokens in a corpus is as follows:  * Word types (or ""types"") refer to the number of distinct words or unique items of vocabulary in a corpus. It is the count of different forms or spellings of words, regardless of their occurrences. * Word tokens (or ""tokens"") refer to the total number of running words in a corpus, including repetitions.  In other words, word types are the individual words that appear in a corpus, while word tokens are the instances of those words. For example, if a corpus contains the sentence ""They picnicked by the pool, then lay back on the grass and looked at the stars."", the word type ""picnicked"" would be counted only once, but the word token ""picnicked"" would be counted as one instance, while the word token ""by"" would be counted separately.",answered,False,,0.2416,"course-reading-wk4.1.pdf; course-reading-wk3.1.pdf; course-reading-wk3.2.pdf; course-reading-wk2.1.pdf; course-reading-wk2.1.pdf; course-reading-wk4.1.pdf; course-reading-wk3.2.pdf; course-reading-wk4.1.pdf; course-reading-wk2.1.pdf; course-reading-wk2.1.pdf",57.694,True,1,
A04,answerable,answer,What is the Naive Bayes assumption and how does it affect probability calculations?,RAG on,"The Naive Bayes assumption is the conditional independence assumption that the probabilities P(fi|c) are independent given the class c. This means that the occurrence of one feature (word) does not depend on the occurrence of another feature, given the class.  According to this assumption, the probability of a set of features given a class can be calculated by multiplying the individual probabilities of each feature given the class:  P(f1, f2, ...., fn|c) = P(f1|c)· P(f2|c)· ...· P(fn|c)  This simplifies the calculation of probability and allows for efficient computation.",answered,False,,0.3847,"course-reading-wk2.2.pdf; course-reading-wk2.2.pdf; course-reading-wk2.2.pdf; course-reading-wk2.2.pdf; course-reading-wk2.2.pdf; course-reading-wk2.2.pdf; course-reading-wk2.2.pdf; course-reading-wk2.2.pdf; course-reading-wk2.2.pdf; course-reading-wk2.2.pdf",70.243,True,1,
A05,answerable,answer,In a confusion matrix how are precision and recall calculated?,RAG on,"Precision is defined as true positives divided by the sum of true positives and false positives (Precision = true positives / (true positives + false positives)). Recall measures the percentage of items actually present in the input that were correctly identified by the system, and is defined as true positives divided by the sum of true positives and false negatives (Recall = true positives / (true positives + false negatives)).",answered,False,,0.31,"course-reading-wk2.2.pdf; course-reading-wk2.2.pdf; course-reading-wk2.2.pdf; course-reading-wk2.2.pdf; course-reading-wk2.2.pdf; course-reading-wk2.2.pdf; course-reading-wk2.2.pdf; course-reading-wk2.2.pdf; course-reading-wk2.2.pdf; course-reading-wk2.2.pdf",49.358,True,1,
A07,answerable,answer,What are stopwords and why are they removed during text preprocessing?,RAG on,"According to the context, stopwords are extremely common words in a language that would appear to be of little value in helping select documents matching a user's need. They are typically removed from the vocabulary because using a stop word list doesn't improve performance in most text classification applications.  The provided documents do not contain this information.",refused,True,model_judgement,0.3629,"course-reading-wk2.2.pdf; course-reading-wk2.2.pdf; course-reading-wk3.1.pdf; course-reading-wk3.2.pdf; course-reading-wk4.1.pdf; course-reading-wk3.2.pdf; course-reading-wk3.2.pdf; course-reading-wk3.2.pdf; course-reading-wk6.2.pdf; course-reading-wk6.2.pdf",46.444,False,n/a,
A08,answerable,answer,Describe the parallelogram model used in word embeddings to solve analogies.,RAG on,"The provided documents do not contain this information.  However, based on the context, it appears that the parallelogram method is a technique for solving analogy problems using vector space models of cognition. The method involves performing arithmetic operations on vectors representing words or concepts, such as addition and subtraction, to find relationships between them.  For example, in the expression # »king−# »man + # »woman, the result is a vector close to # »queen. This suggests that the parallelogram method uses vector arithmetic to capture semantic relationships between words, such as ""king"" being related to ""queen"" through the relationship of ""man"" and ""woman"".  However, it's worth noting that the provided documents do not provide a detailed description of the parallelogram model used in word embeddings.",hedged,False,model_judgement,0.2643,"course-reading-wk8.1.pdf; course-reading-wk8.2.pdf; course-reading-wk8.3.pdf; course-reading-wk8.4.pdf; course-reading-wk8.1.pdf; course-reading-wk8.2.pdf; course-reading-wk8.3.pdf; course-reading-wk8.4.pdf; course-reading-wk8.1.pdf; course-reading-wk8.4.pdf",63.003,True,1,
A09,answerable,answer,What is perplexity and how does it relate to a language's branching factor?,RAG on,"Perplexity is a measure used to evaluate n-gram models on a test set. It is a normalized version of the probability of the test set, with lower perplexity indicating that a language model is a better predictor of the words in the test set.  The perplexity of a language is related to its branching factor, which is the number of possible next words that can follow any word. Perplexity is inversely proportional to the likelihood of the test sequence according to the model, so a lower perplexity indicates that a language model is a better predictor of the words in the test set.  In other words, if a language has a high branching factor (many possible next words), its perplexity will be higher, indicating that the language model is less accurate. Conversely, if a language has a low branching factor (fewer possible next words), its perplexity will be lower, indicating that the language model is more accurate.  For example, in the case of recognizing digits in English, where each digit occurs with equal probability, the perplexity of this mini-language is 10, which is equal to its branching factor.",answered,False,,0.2973,"course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.2.pdf",65.125,True,1,
A10,answerable,answer,What is the purpose of smoothing in n-gram models?,RAG on,"To save some probability mass for the unseen n-grams, so that we don't have to assign zero probability to these events. This is necessary because language is creative and any particular context might have never occurred before!",answered,False,,0.325,"course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.1.pdf",43.959,True,1,
A11,answerable,answer,What is the difference between stemming and lemmatization?,RAG on,"The two may also differ in that stemming most commonly collapses derivationally related words, whereas lemmatization commonly only collapses the different inflectional forms of a lemma. Additionally, stemming usually refers to a simpler version of lemmatization in which we mainly just strip suffixes from the end of the word, whereas lemmatization properly with the use of a vocabulary and morphological analysis of words aims to remove inflectional endings only and return the base or dictionary form of a word.",answered,False,,0.1792,"course-reading-wk3.2.pdf; course-reading-wk3.2.pdf; course-reading-wk4.1.pdf; course-reading-wk4.1.pdf; course-reading-wk3.2.pdf; course-reading-wk4.1.pdf; course-reading-wk3.1.pdf; course-reading-wk3.2.pdf; course-reading-wk4.1.pdf; course-reading-wk4.1.pdf",48.643,True,1,
A13,answerable,answer,Who first implemented the dynamic programming parser behind the CKY algorithm?,RAG on,John Cocke in 1960.,answered,False,,0.2588,"course-reading-wk7.2.pdf; course-reading-wk4.1.pdf; course-reading-wk7.2.pdf; course-reading-wk7.2.pdf; course-reading-wk7.2.pdf; course-reading-wk7.2.pdf; course-reading-wk7.2.pdf; course-reading-wk7.2.pdf; course-reading-wk7.2.pdf; course-reading-wk7.2.pdf",44.451,True,1,
A14,answerable,answer,What perplexity did the trigram model achieve in the worked example?,RAG on,The provided documents do not contain this information.,refused,True,model_judgement,0.4799,"course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk8.1.pdf; course-reading-wk8.2.pdf; course-reading-wk8.3.pdf; course-reading-wk8.4.pdf; course-reading-wk8.3.pdf; course-reading-wk8.4.pdf",46.717,False,n/a,
A15,answerable,answer,How is TF-IDF weighting calculated?,RAG on,"The tf-idf weighted value wt,d for word t in document d thus combines termtf-idf frequency tft,d (deﬁned either by Eq. 6.11 or by Eq. 6.12) with idf from Eq. 6.13: wt,d = tft,d× idft (6.14)  This is the formula for calculating TF-IDF weighting, where:  * tft,d is the term frequency (tf) of word t in document d * idf is the inverse document frequency (idf) of word t  The term frequency (tf) can be calculated using either Eq. 6.11 or Eq. 6.12, which are:  tft,d = log10(count(t,d)) (6.11) tft,d = log10(count(t,d) +1) (6.12)  where count(t,d) is the number of times word t appears in document d.  The inverse document frequency (idf) can be calculated using Eq. 6.13, which is:  idf = log(N/df) (6.13)  where N is the total number of documents and df is the number of documents that contain word t.",answered,False,,0.301,"course-reading-wk8.1.pdf; course-reading-wk8.2.pdf; course-reading-wk8.3.pdf; course-reading-wk8.4.pdf; course-reading-wk8.1.pdf; course-reading-wk8.2.pdf; course-reading-wk8.3.pdf; course-reading-wk8.4.pdf; course-reading-wk8.1.pdf; course-reading-wk8.4.pdf",87.741,True,1,
A16,answerable,answer,Why is cosine similarity preferred over the raw dot product for comparing word embeddings?,RAG on,The provided documents do not contain this information.,refused,True,model_judgement,0.2821,"course-reading-wk8.1.pdf; course-reading-wk8.2.pdf; course-reading-wk8.3.pdf; course-reading-wk8.4.pdf; course-reading-wk8.1.pdf; course-reading-wk8.2.pdf; course-reading-wk8.3.pdf; course-reading-wk8.4.pdf; course-reading-wk8.1.pdf; course-reading-wk8.3.pdf",37.316,False,n/a,
A17,answerable,answer,What is positive pointwise mutual information and how is it computed?,RAG on,"Positive Pointwise Mutual Information (PPMI) is defined as:  PPMI(w,c) = max(log2 P(w,c) P(w)P(c) ,0)  This means that all negative PMI values are replaced with zero. The formula for PPMI is given by equation 6.18 in the context provided.  In more detail, to compute PPMI, you need a co-occurrence matrix F where fi j gives the number of times word wi occurs with context c j. This can be turned into a PPMI matrix where PPMI i j gives the PPMI value for each pair of word and context.",answered,False,,0.2601,"course-reading-wk6.2.pdf; course-reading-wk8.1.pdf; course-reading-wk8.2.pdf; course-reading-wk8.3.pdf; course-reading-wk8.4.pdf; course-reading-wk8.1.pdf; course-reading-wk8.2.pdf; course-reading-wk8.3.pdf; course-reading-wk8.4.pdf; course-reading-wk8.3.pdf",55.479,True,1,
B01,out_of_corpus,refuse,What is the capital of Brazil?,RAG on,The provided documents do not contain this information.,refused,True,retrieval_distance,0.6208,,0.036,True,n/a,
B02,out_of_corpus,refuse,Who won the 2018 FIFA World Cup?,RAG on,The provided documents do not contain this information.,refused,True,retrieval_distance,0.6328,,0.029,True,n/a,
B03,out_of_corpus,refuse,What is the boiling point of water in Fahrenheit?,RAG on,The provided documents do not contain this information.,refused,True,retrieval_distance,0.7144,,0.034,True,n/a,
B04,out_of_corpus,refuse,How tall is Mount Kilimanjaro?,RAG on,The provided documents do not contain this information.,refused,True,retrieval_distance,0.7434,,0.034,True,n/a,
B05,out_of_corpus,refuse,What year was the Eiffel Tower completed?,RAG on,The provided documents do not contain this information.,refused,True,retrieval_distance,0.6761,,0.028,True,n/a,
B06,out_of_corpus,refuse,What is the currency of Japan?,RAG on,The provided documents do not contain this information.,refused,True,retrieval_distance,0.5915,,0.02,True,n/a,
B07,out_of_corpus,refuse,Who wrote the novel Wuthering Heights?,RAG on,The provided documents do not contain this information.,refused,True,retrieval_distance,0.6593,,0.023,True,n/a,
B08,out_of_corpus,refuse,What is the chemical symbol for tungsten?,RAG on,The provided documents do not contain this information.,refused,True,retrieval_distance,0.7068,,0.018,True,n/a,
B09,out_of_corpus,refuse,How many time zones does Russia have?,RAG on,The provided documents do not contain this information.,refused,True,retrieval_distance,0.6543,,0.022,True,n/a,
B10,out_of_corpus,refuse,What is the population of Singapore?,RAG on,The provided documents do not contain this information.,refused,True,retrieval_distance,0.7008,,0.017,True,n/a,
B11,out_of_corpus,refuse,Who is the chief executive of OpenAI?,RAG on,The provided documents do not contain this information.,refused,True,retrieval_distance,0.76,,0.02,True,n/a,
B12,out_of_corpus,refuse,What is the world record for the men's 100 metre sprint?,RAG on,The provided documents do not contain this information.,refused,True,retrieval_distance,0.7033,,0.02,True,n/a,
C03,related_unanswerable,refuse,How many parameters does GPT-4 have?,RAG on,The provided documents do not contain this information.,refused,True,retrieval_distance,0.6964,,0.017,True,n/a,
C04,related_unanswerable,refuse,Which Python library should I use to implement a CKY parser?,RAG on,The provided documents do not contain this information.,refused,True,model_judgement,0.4668,"course-reading-wk7.2.pdf; course-reading-wk7.2.pdf; course-reading-wk7.2.pdf; course-reading-wk4.1.pdf; course-reading-wk7.2.pdf; course-reading-wk7.2.pdf; course-reading-wk7.2.pdf; course-reading-wk2.1.pdf; course-reading-wk2.1.pdf; course-reading-wk2.1.pdf",36.667,True,n/a,
C05,related_unanswerable,refuse,What learning rate should I use when training a deep learning language model?,RAG on,The provided documents do not contain this information.,refused,True,model_judgement,0.4919,"course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk2.2.pdf; course-reading-wk2.2.pdf; course-reading-wk6.1.pdf; course-reading-wk8.1.pdf; course-reading-wk8.3.pdf; course-reading-wk8.4.pdf",50.74,True,n/a,
