qid,category,expected,question,condition,answer,outcome,refused,refusal_reason,nearest_distance,sources,total_s,behaved_correctly,answer_correct,error
A13,answerable,answer,Who first implemented the dynamic programming parser behind the CKY algorithm?,Threshold off,John Cocke in 1960.,answered,False,,0.2588,"course-reading-wk7.2.pdf; course-reading-wk4.1.pdf; course-reading-wk7.2.pdf; course-reading-wk7.2.pdf; course-reading-wk7.2.pdf; course-reading-wk7.2.pdf; course-reading-wk7.2.pdf; course-reading-wk7.2.pdf; course-reading-wk7.2.pdf; course-reading-wk7.2.pdf",2.709,True,,
A14,answerable,answer,What perplexity did the trigram model achieve in the worked example?,Threshold off,The provided documents do not contain this information.,refused,True,model_judgement,0.4799,"course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk8.1.pdf; course-reading-wk8.2.pdf; course-reading-wk8.3.pdf; course-reading-wk8.4.pdf; course-reading-wk8.3.pdf; course-reading-wk8.4.pdf",3.161,False,,
A15,answerable,answer,How is TF-IDF weighting calculated?,Threshold off,"The tf-idf weighted value wt,d for word t in document d thus combines termtf-idf frequency tft,d (deﬁned either by Eq. 6.11 or by Eq. 6.12) with idf from Eq. 6.13: wt,d = tft,d× idft (6.14)  This is the formula for calculating TF-IDF weighting, where:  * tft,d is the term frequency (tf-idf frequency) * idf is the inverse document frequency * wt,d is the tf-idf weighted value",answered,False,,0.301,"course-reading-wk8.1.pdf; course-reading-wk8.2.pdf; course-reading-wk8.3.pdf; course-reading-wk8.4.pdf; course-reading-wk8.1.pdf; course-reading-wk8.2.pdf; course-reading-wk8.3.pdf; course-reading-wk8.4.pdf; course-reading-wk8.1.pdf; course-reading-wk8.4.pdf",20.621,True,,
A16,answerable,answer,Why is cosine similarity preferred over the raw dot product for comparing word embeddings?,Threshold off,The provided documents do not contain this information.,refused,True,model_judgement,0.2821,"course-reading-wk8.1.pdf; course-reading-wk8.2.pdf; course-reading-wk8.3.pdf; course-reading-wk8.4.pdf; course-reading-wk8.1.pdf; course-reading-wk8.2.pdf; course-reading-wk8.3.pdf; course-reading-wk8.4.pdf; course-reading-wk8.1.pdf; course-reading-wk8.3.pdf",3.211,False,,
A17,answerable,answer,What is positive pointwise mutual information and how is it computed?,Threshold off,"Positive Pointwise Mutual Information (PPMI) is defined as:  PPMI(w,c) = max(log2 P(w,c) P(w)P(c) ,0)  This means that all negative PMI values are replaced with zero. The formula for PPMI is given by equation 6.18 in the context.  In more detail, to compute PPMI, you need a co-occurrence matrix F where fi j gives the number of times word wi occurs with context c j. This can be turned into a PPMI matrix where PPMI i j gives the PPMI value for each pair of word and context.",answered,False,,0.2601,"course-reading-wk6.2.pdf; course-reading-wk8.1.pdf; course-reading-wk8.2.pdf; course-reading-wk8.3.pdf; course-reading-wk8.4.pdf; course-reading-wk8.1.pdf; course-reading-wk8.2.pdf; course-reading-wk8.3.pdf; course-reading-wk8.4.pdf; course-reading-wk8.3.pdf",18.775,True,,
B01,out_of_corpus,refuse,What is the capital of Brazil?,Threshold off,The provided documents do not contain this information.,refused,True,model_judgement,0.6208,"course-reading-wk8.pdf; course-reading-wk4.2.pdf; course-reading-wk6.1.pdf; course-reading-wk4.2.pdf; course-reading-wk5.1.pdf; course-reading-wk8.pdf; course-reading-wk8.1.pdf; course-reading-wk8.2.pdf; course-reading-wk8.3.pdf; course-reading-wk8.4.pdf",62.809,True,n/a,
B02,out_of_corpus,refuse,Who won the 2018 FIFA World Cup?,Threshold off,The provided documents do not contain this information.,refused,True,model_judgement,0.6328,"course-reading-wk8.pdf; course-reading-wk6.2.pdf; course-reading-wk6.2.pdf; course-reading-wk6.2.pdf; course-reading-wk6.2.pdf; course-reading-wk5.pdf; course-reading-wk5.2.pdf; course-reading-wk6.2.pdf; course-reading-wk8.pdf; course-reading-wk8.pdf",49.737,True,n/a,
B03,out_of_corpus,refuse,What is the boiling point of water in Fahrenheit?,Threshold off,The provided documents do not contain this information.,refused,True,model_judgement,0.7144,"course-reading-wk8.pdf; course-reading-wk8.pdf; course-reading-wk8.pdf; course-reading-wk8.pdf; course-reading-wk3.2.pdf; course-reading-wk2.1.pdf; course-reading-wk2.1.pdf; course-reading-wk8.pdf; course-reading-wk5.pdf; course-reading-wk8.pdf",52.384,True,n/a,
B04,out_of_corpus,refuse,How tall is Mount Kilimanjaro?,Threshold off,The provided documents do not contain this information.,refused,True,model_judgement,0.7434,"course-reading-wk5.pdf; course-reading-wk2.1.pdf; course-reading-wk2.1.pdf; course-reading-wk2.1.pdf; course-reading-wk2.1.pdf; course-reading-wk5.pdf; course-reading-wk5.pdf; course-reading-wk8.pdf; course-reading-wk7.2.pdf; course-reading-wk8.pdf",37.819,True,n/a,
B05,out_of_corpus,refuse,What year was the Eiffel Tower completed?,Threshold off,The provided documents do not contain this information.,refused,True,model_judgement,0.6761,"course-reading-wk7.2.pdf; course-reading-wk8.pdf; course-reading-wk5.pdf; course-reading-wk3.2.pdf; course-reading-wk5.2.pdf; course-reading-wk5.pdf; course-reading-wk4.1.pdf; course-reading-wk5.pdf; course-reading-wk2.1.pdf; course-reading-wk2.1.pdf",34.055,True,n/a,
B06,out_of_corpus,refuse,What is the currency of Japan?,Threshold off,The provided documents do not contain this information.,refused,True,model_judgement,0.5915,"course-reading-wk3.2.pdf; course-reading-wk4.1.pdf; course-reading-wk6.1.pdf; course-reading-wk8.pdf; course-reading-wk4.1.pdf; course-reading-wk4.1.pdf; course-reading-wk4.1.pdf; course-reading-wk3.2.pdf; course-reading-wk8.pdf; course-reading-wk3.2.pdf",39.42,True,n/a,
B07,out_of_corpus,refuse,Who wrote the novel Wuthering Heights?,Threshold off,The provided documents do not contain this information.,refused,True,model_judgement,0.6593,"course-reading-wk3.1.pdf; course-reading-wk2.1.pdf; course-reading-wk2.1.pdf; course-reading-wk5.pdf; course-reading-wk2.1.pdf; course-reading-wk2.1.pdf; course-reading-wk2.2.pdf; course-reading-wk2.2.pdf; course-reading-wk4.2.pdf; course-reading-wk2.1.pdf",35.523,True,n/a,
B08,out_of_corpus,refuse,What is the chemical symbol for tungsten?,Threshold off,The provided documents do not contain this information.,refused,True,model_judgement,0.7068,"course-reading-wk8.pdf; course-reading-wk6.2.pdf; course-reading-wk8.pdf; course-reading-wk4.1.pdf; course-reading-wk5.pdf; course-reading-wk3.2.pdf; course-reading-wk4.2.pdf; course-reading-wk5.pdf; course-reading-wk2.1.pdf; course-reading-wk2.1.pdf",27.906,True,n/a,
B09,out_of_corpus,refuse,How many time zones does Russia have?,Threshold off,The provided documents do not contain this information.,refused,True,model_judgement,0.6543,"course-reading-wk8.pdf; course-reading-wk5.pdf; course-reading-wk5.pdf; course-reading-wk5.pdf; course-reading-wk8.pdf; course-reading-wk2.1.pdf; course-reading-wk2.1.pdf; course-reading-wk5.pdf; course-reading-wk7.2.pdf; course-reading-wk8.pdf",50.004,True,n/a,
B10,out_of_corpus,refuse,What is the population of Singapore?,Threshold off,The provided documents do not contain this information.,refused,True,model_judgement,0.7008,"course-reading-wk8.pdf; course-reading-wk2.1.pdf; course-reading-wk2.1.pdf; course-reading-wk6.2.pdf; course-reading-wk2.1.pdf; course-reading-wk2.1.pdf; course-reading-wk2.1.pdf; course-reading-wk2.1.pdf; course-reading-wk8.pdf; course-reading-wk5.pdf",31.234,True,n/a,
B11,out_of_corpus,refuse,Who is the chief executive of OpenAI?,Threshold off,The provided documents do not contain this information.,refused,True,model_judgement,0.76,"course-reading-wk7.1.pdf; Artificial Intelligence.txt; course-reading-wk6.1.pdf; course-reading-wk8.pdf; course-reading-wk5.pdf; course-reading-wk7.1.pdf; course-reading-wk4.2.pdf; course-reading-wk6.2.pdf; University of London Final Project.txt; course-reading-wk7.2.pdf",35.192,True,n/a,
B12,out_of_corpus,refuse,What is the world record for the men's 100 metre sprint?,Threshold off,The provided documents do not contain this information.,refused,True,model_judgement,0.7033,"course-reading-wk5.pdf; course-reading-wk5.pdf; course-reading-wk5.pdf; course-reading-wk5.pdf; course-reading-wk6.2.pdf; course-reading-wk6.1.pdf; course-reading-wk7.1.pdf; course-reading-wk5.1.pdf; course-reading-wk7.1.pdf; course-reading-wk7.1.pdf",51.619,True,n/a,
C03,related_unanswerable,refuse,How many parameters does GPT-4 have?,Threshold off,The provided documents do not contain this information.,refused,True,model_judgement,0.6964,"course-reading-wk2.1.pdf; course-reading-wk2.1.pdf; course-reading-wk4.1.pdf; course-reading-wk8.pdf; course-reading-wk2.1.pdf; course-reading-wk2.1.pdf; course-reading-wk7.1.pdf; course-reading-wk6.1.pdf; course-reading-wk4.1.pdf; course-reading-wk6.2.pdf",40.05,True,n/a,
C04,related_unanswerable,refuse,Which Python library should I use to implement a CKY parser?,Threshold off,The provided documents do not contain this information.,refused,True,model_judgement,0.4668,"course-reading-wk7.2.pdf; course-reading-wk7.2.pdf; course-reading-wk7.2.pdf; course-reading-wk4.1.pdf; course-reading-wk7.2.pdf; course-reading-wk7.2.pdf; course-reading-wk7.2.pdf; course-reading-wk2.1.pdf; course-reading-wk2.1.pdf; course-reading-wk2.1.pdf",2.986,True,n/a,
C05,related_unanswerable,refuse,What learning rate should I use when training a deep learning language model?,Threshold off,The provided documents do not contain this information.,refused,True,model_judgement,0.4919,"course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk2.2.pdf; course-reading-wk2.2.pdf; course-reading-wk6.1.pdf; course-reading-wk8.1.pdf; course-reading-wk8.3.pdf; course-reading-wk8.4.pdf",3.076,True,n/a,
A01,answerable,answer,What is the difference between an intrinsic and an extrinsic evaluation of a language model?,Threshold on,"An intrinsic evaluation measures the quality of a model independent of any application, whereas an extrinsic evaluation embeds the model in an application and measures how much it improves performance. Intrinsic evaluation is useful for quickly evaluating potential improvements, but extrinsic evaluation is necessary to know if a particular improvement will help with the task at hand.",answered,False,,0.3176,"course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk8.1.pdf; course-reading-wk8.2.pdf; course-reading-wk8.3.pdf; course-reading-wk8.4.pdf; course-reading-wk8.2.pdf; course-reading-wk8.3.pdf; course-reading-wk8.4.pdf",11.986,True,,
A02,answerable,answer,How does the Markov assumption simplify the task of language modelling?,Threshold on,"The Markov assumption simplifies the task of language modeling by assuming that the probability of a word depends only on the previous word, rather than considering the entire sequence of words. This allows for the approximation P(wn|w1:n−1)≈ P(wn|wn−1), making it easier to compute probabilities and predict future words in a sentence or sequence.",answered,False,,0.3033,"course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk8.1.pdf; course-reading-wk8.2.pdf; course-reading-wk8.3.pdf; course-reading-wk8.4.pdf",14.127,True,,
A03,answerable,answer,What is the difference between word types and word tokens in a corpus?,Threshold on,"According to the context, the difference between word types and word tokens in a corpus is as follows:  * Word types (or ""types"") refer to the number of distinct words or unique items of vocabulary in a corpus. It's the count of different forms or spellings of words, regardless of their occurrences. * Word tokens (or ""tokens"") refer to the total number of running words in a corpus, including repetitions.  In other words, word types are like the unique words in a dictionary, while word tokens are like the individual instances of those words in a text.",answered,False,,0.2416,"course-reading-wk4.1.pdf; course-reading-wk3.1.pdf; course-reading-wk3.2.pdf; course-reading-wk2.1.pdf; course-reading-wk2.1.pdf; course-reading-wk4.1.pdf; course-reading-wk3.2.pdf; course-reading-wk4.1.pdf; course-reading-wk2.1.pdf; course-reading-wk2.1.pdf",19.52,True,,
A04,answerable,answer,What is the Naive Bayes assumption and how does it affect probability calculations?,Threshold on,"The Naive Bayes assumption is the conditional independence assumption that the probabilities P(fi|c) are independent given the class c. This means that the occurrence of one feature (word) does not depend on the occurrence of another feature, given the class.  According to this assumption, the probability of a set of features can be calculated by multiplying the individual probabilities of each feature:  P(f1, f2, ...., fn|c) = P(f1|c)· P(f2|c)· ...· P(fn|c)  This simplifies the calculation of the class posterior probability and allows for efficient computation.",answered,False,,0.3847,"course-reading-wk2.2.pdf; course-reading-wk2.2.pdf; course-reading-wk2.2.pdf; course-reading-wk2.2.pdf; course-reading-wk2.2.pdf; course-reading-wk2.2.pdf; course-reading-wk2.2.pdf; course-reading-wk2.2.pdf; course-reading-wk2.2.pdf; course-reading-wk2.2.pdf",23.734,True,,
A05,answerable,answer,In a confusion matrix how are precision and recall calculated?,Threshold on,"Precision is defined as true positives divided by the sum of true positives and false positives (Precision = true positives / (true positives + false positives)). Recall measures the percentage of items actually present in the input that were correctly identified by the system, and is defined as true positives divided by the sum of true positives and false negatives (Recall = true positives / (true positives + false negatives)).",answered,False,,0.31,"course-reading-wk2.2.pdf; course-reading-wk2.2.pdf; course-reading-wk2.2.pdf; course-reading-wk2.2.pdf; course-reading-wk2.2.pdf; course-reading-wk2.2.pdf; course-reading-wk2.2.pdf; course-reading-wk2.2.pdf; course-reading-wk2.2.pdf; course-reading-wk2.2.pdf",14.578,True,,
A07,answerable,answer,What are stopwords and why are they removed during text preprocessing?,Threshold on,"According to the context, stopwords are extremely common words in a language that would appear to be of little value in helping select documents matching a user's need. They are typically removed from the vocabulary because using a stop word list doesn't improve performance in most text classification applications.  The provided documents do not contain this information.",refused,True,model_judgement,0.3629,"course-reading-wk2.2.pdf; course-reading-wk2.2.pdf; course-reading-wk3.1.pdf; course-reading-wk3.2.pdf; course-reading-wk4.1.pdf; course-reading-wk3.2.pdf; course-reading-wk3.2.pdf; course-reading-wk3.2.pdf; course-reading-wk6.2.pdf; course-reading-wk6.2.pdf",11.723,False,,
A08,answerable,answer,Describe the parallelogram model used in word embeddings to solve analogies.,Threshold on,"The provided documents do not contain this information.  However, based on the context, it appears that the parallelogram method is a technique for solving analogy problems using vector space models of cognition. The method involves performing arithmetic operations (such as addition and subtraction) on vectors representing words in order to find a relationship between them. For example, the expression # »king−# »man + # »woman results in a vector close to # »queen.  It is worth noting that the text does not provide a detailed description of how the parallelogram model works or how it is used to solve analogies. It only mentions that the method was proposed by Rumelhart and Abrahamson (1973) and has been successful with word2vec or GloVe vectors, but also notes its limitations in modeling certain types of relationships.",hedged,False,model_judgement,0.2643,"course-reading-wk8.1.pdf; course-reading-wk8.2.pdf; course-reading-wk8.3.pdf; course-reading-wk8.4.pdf; course-reading-wk8.1.pdf; course-reading-wk8.2.pdf; course-reading-wk8.3.pdf; course-reading-wk8.4.pdf; course-reading-wk8.1.pdf; course-reading-wk8.4.pdf",29.79,True,,
A09,answerable,answer,What is perplexity and how does it relate to a language's branching factor?,Threshold on,"Perplexity is a measure used to evaluate n-gram models on a test set. It is a normalized version of the probability of the test set, with lower perplexity indicating that a language model is a better predictor of the words in the test set.  The perplexity of a language is related to its branching factor, which is the number of possible next words that can follow any word. Perplexity is inversely proportional to the likelihood of the test sequence according to the model, so a lower perplexity indicates that a language model is a better predictor of the words in the test set.  In other words, if a language has a high branching factor (many possible next words), its perplexity will be higher, indicating that the language model is less accurate. Conversely, if a language has a low branching factor (fewer possible next words), its perplexity will be lower, indicating that the language model is more accurate.  For example, in the case of recognizing digits, where each digit occurs with equal probability, the perplexity of this mini-language is 10, which is equal to its branching factor.",answered,False,,0.2973,"course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.2.pdf",39.359,True,,
A10,answerable,answer,What is the purpose of smoothing in n-gram models?,Threshold on,"To save some probability mass for the unseen n-grams, so that we don't have to assign zero probability to these events. This is necessary because language is creative and any particular context might have never occurred before!",answered,False,,0.325,"course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.1.pdf",9.203,True,,
A11,answerable,answer,What is the difference between stemming and lemmatization?,Threshold on,"The two may also differ in that stemming most commonly collapses derivationally related words, whereas lemmatization commonly only collapses the different inflectional forms of a lemma. Additionally, stemming usually refers to a simpler version of lemmatization in which we mainly just strip suffixes from the end of the word, whereas lemmatization properly uses a vocabulary and morphological analysis of words to remove inflectional endings only and return the base or dictionary form of a word, known as the lemma.",answered,False,,0.1792,"course-reading-wk3.2.pdf; course-reading-wk3.2.pdf; course-reading-wk4.1.pdf; course-reading-wk4.1.pdf; course-reading-wk3.2.pdf; course-reading-wk4.1.pdf; course-reading-wk3.1.pdf; course-reading-wk3.2.pdf; course-reading-wk4.1.pdf; course-reading-wk4.1.pdf",24.2,True,,
A13,answerable,answer,Who first implemented the dynamic programming parser behind the CKY algorithm?,Threshold on,John Cocke in 1960.,answered,False,,0.2588,"course-reading-wk7.2.pdf; course-reading-wk4.1.pdf; course-reading-wk7.2.pdf; course-reading-wk7.2.pdf; course-reading-wk7.2.pdf; course-reading-wk7.2.pdf; course-reading-wk7.2.pdf; course-reading-wk7.2.pdf; course-reading-wk7.2.pdf; course-reading-wk7.2.pdf",3.336,True,,
A14,answerable,answer,What perplexity did the trigram model achieve in the worked example?,Threshold on,The provided documents do not contain this information.,refused,True,model_judgement,0.4799,"course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk6.1.pdf; course-reading-wk8.1.pdf; course-reading-wk8.2.pdf; course-reading-wk8.3.pdf; course-reading-wk8.4.pdf; course-reading-wk8.3.pdf; course-reading-wk8.4.pdf",3.586,False,,
A15,answerable,answer,How is TF-IDF weighting calculated?,Threshold on,"The tf-idf weighted value wt,d for word t in document d thus combines termtf-idf frequency tft,d (deﬁned either by Eq. 6.11 or by Eq. 6.12) with idf from Eq. 6.13: wt,d = tft,d× idft (6.14)  This is the formula for calculating TF-IDF weighting, where:  * tft,d is the term frequency (tf-idf frequency) * idf is the inverse document frequency * wt,d is the tf-idf weighted value",answered,False,,0.301,"course-reading-wk8.1.pdf; course-reading-wk8.2.pdf; course-reading-wk8.3.pdf; course-reading-wk8.4.pdf; course-reading-wk8.1.pdf; course-reading-wk8.2.pdf; course-reading-wk8.3.pdf; course-reading-wk8.4.pdf; course-reading-wk8.1.pdf; course-reading-wk8.4.pdf",24.432,True,,
A16,answerable,answer,Why is cosine similarity preferred over the raw dot product for comparing word embeddings?,Threshold on,The provided documents do not contain this information.,refused,True,model_judgement,0.2821,"course-reading-wk8.1.pdf; course-reading-wk8.2.pdf; course-reading-wk8.3.pdf; course-reading-wk8.4.pdf; course-reading-wk8.1.pdf; course-reading-wk8.2.pdf; course-reading-wk8.3.pdf; course-reading-wk8.4.pdf; course-reading-wk8.1.pdf; course-reading-wk8.3.pdf",2.995,False,,
A17,answerable,answer,What is positive pointwise mutual information and how is it computed?,Threshold on,"Positive Pointwise Mutual Information (PPMI) is defined as:  PPMI(w,c) = max(log2 P(w,c) P(w)P(c) ,0)  This means that all negative PMI values are replaced with zero. The formula for PPMI is given by equation 6.18 in the context.  In more detail, to compute PPMI, you need a co-occurrence matrix F where fi j gives the number of times word wi occurs with context c j. This can be turned into a PPMI matrix where PPMI i j gives the PPMI value for each pair of word and context.",answered,False,,0.2601,"course-reading-wk6.2.pdf; course-reading-wk8.1.pdf; course-reading-wk8.2.pdf; course-reading-wk8.3.pdf; course-reading-wk8.4.pdf; course-reading-wk8.1.pdf; course-reading-wk8.2.pdf; course-reading-wk8.3.pdf; course-reading-wk8.4.pdf; course-reading-wk8.3.pdf",22.581,True,,
B01,out_of_corpus,refuse,What is the capital of Brazil?,Threshold on,The provided documents do not contain this information.,refused,True,retrieval_distance,0.6208,,0.066,True,n/a,
B02,out_of_corpus,refuse,Who won the 2018 FIFA World Cup?,Threshold on,The provided documents do not contain this information.,refused,True,retrieval_distance,0.6328,,0.036,True,n/a,
B03,out_of_corpus,refuse,What is the boiling point of water in Fahrenheit?,Threshold on,The provided documents do not contain this information.,refused,True,retrieval_distance,0.7144,,0.032,True,n/a,
B04,out_of_corpus,refuse,How tall is Mount Kilimanjaro?,Threshold on,The provided documents do not contain this information.,refused,True,retrieval_distance,0.7434,,0.029,True,n/a,
